time,pr,scenario,region,pr_day
2059-12-31 00:00:00,2.4166868e-05,ssp126,Africa,2.0880175
2060-12-31 00:00:00,2.4446732e-05,ssp126,Africa,2.1121976
2061-12-31 00:00:00,2.3334183e-05,ssp126,Africa,2.0160735
2062-12-31 00:00:00,2.372772e-05,ssp126,Africa,2.050075
2063-12-31 00:00:00,2.3347668e-05,ssp126,Africa,2.0172384
2064-12-31 00:00:00,2.344459e-05,ssp126,Africa,2.0256126
2065-12-31 00:00:00,2.3684433e-05,ssp126,Africa,2.046335
2066-12-31 00:00:00,2.4999315e-05,ssp126,Africa,2.159941
2067-12-31 00:00:00,2.4662006e-05,ssp126,Africa,2.1307974
2068-12-31 00:00:00,2.2902623e-05,ssp126,Africa,1.9787866
2069-12-31 00:00:00,2.350573e-05,ssp126,Africa,2.0308952
2070-12-31 00:00:00,2.4337432e-05,ssp126,Africa,2.102754
2071-12-31 00:00:00,2.4161996e-05,ssp126,Africa,2.0875964
2072-12-31 00:00:00,2.48568e-05,ssp126,Africa,2.1476274
2073-12-31 00:00:00,2.4075078e-05,ssp126,Africa,2.0800867
2074-12-31 00:00:00,2.3779248e-05,ssp126,Africa,2.054527
2075-12-31 00:00:00,2.3303986e-05,ssp126,Africa,2.0134645
2076-12-31 00:00:00,2.4326497e-05,ssp126,Africa,2.1018093
2077-12-31 00:00:00,2.3905595e-05,ssp126,Africa,2.0654435
2078-12-31 00:00:00,2.3488787e-05,ssp126,Africa,2.029431
2079-12-31 00:00:00,2.2491398e-05,ssp126,Africa,1.9432569
2080-12-31 00:00:00,2.373865e-05,ssp126,Africa,2.0510194
2081-12-31 00:00:00,2.285401e-05,ssp126,Africa,1.9745865
2082-12-31 00:00:00,2.3133987e-05,ssp126,Africa,1.9987766
2083-12-31 00:00:00,2.3407913e-05,ssp126,Africa,2.0224435
2084-12-31 00:00:00,2.265452e-05,ssp126,Africa,1.9573505
2085-12-31 00:00:00,2.4300312e-05,ssp126,Africa,2.099547
2086-12-31 00:00:00,2.3681594e-05,ssp126,Africa,2.0460896
2087-12-31 00:00:00,2.421812e-05,ssp126,Africa,2.0924456
2088-12-31 00:00:00,2.3157694e-05,ssp126,Africa,2.0008247
2089-12-31 00:00:00,2.3452114e-05,ssp126,Africa,2.0262628
2090-12-31 00:00:00,2.381021e-05,ssp126,Africa,2.057202
2091-12-31 00:00:00,2.3449351e-05,ssp126,Africa,2.0260239
2092-12-31 00:00:00,2.434359e-05,ssp126,Africa,2.1032863
2093-12-31 00:00:00,2.2214e-05,ssp126,Africa,1.9192897
2094-12-31 00:00:00,2.3842143e-05,ssp126,Africa,2.059961
2095-12-31 00:00:00,2.3746297e-05,ssp126,Africa,2.05168
2096-12-31 00:00:00,2.3993189e-05,ssp126,Africa,2.0730114
2097-12-31 00:00:00,2.3592229e-05,ssp126,Africa,2.0383685
2098-12-31 00:00:00,2.4025012e-05,ssp126,Africa,2.075761
2099-12-31 00:00:00,2.400947e-05,ssp126,Africa,2.0744183
2100-12-31 00:00:00,2.3760826e-05,ssp126,Africa,2.0529354
2015-12-31 00:00:00,2.9829018e-05,ssp126,Asia,2.577227
2016-12-31 00:00:00,2.914651e-05,ssp126,Asia,2.5182583
2017-12-31 00:00:00,2.8183646e-05,ssp126,Asia,2.435067
2018-12-31 00:00:00,2.945839e-05,ssp126,Asia,2.5452049
2019-12-31 00:00:00,2.8591518e-05,ssp126,Asia,2.470307
2020-12-31 00:00:00,2.851912e-05,ssp126,Asia,2.464052
2021-12-31 00:00:00,2.7988208e-05,ssp126,Asia,2.4181812
2022-12-31 00:00:00,2.9204455e-05,ssp126,Asia,2.523265
2023-12-31 00:00:00,2.9847277e-05,ssp126,Asia,2.5788047
2024-12-31 00:00:00,3.0460878e-05,ssp126,Asia,2.63182
2025-12-31 00:00:00,2.9674819e-05,ssp126,Asia,2.5639043
2026-12-31 00:00:00,2.8813918e-05,ssp126,Asia,2.4895225
2027-12-31 00:00:00,2.9965318e-05,ssp126,Asia,2.5890036
2028-12-31 00:00:00,2.9203451e-05,ssp126,Asia,2.523178
2029-12-31 00:00:00,2.8649469e-05,ssp126,Asia,2.4753141
2030-12-31 00:00:00,2.9677924e-05,ssp126,Asia,2.5641725
2031-12-31 00:00:00,2.951033e-05,ssp126,Asia,2.5496924
2032-12-31 00:00:00,3.0264056e-05,ssp126,Asia,2.6148145
2033-12-31 00:00:00,2.8930608e-05,ssp126,Asia,2.4996045
2034-12-31 00:00:00,2.9071254e-05,ssp126,Asia,2.5117564
2035-12-31 00:00:00,2.9927161e-05,ssp126,Asia,2.5857067
2036-12-31 00:00:00,2.8189546e-05,ssp126,Asia,2.435577
2037-12-31 00:00:00,2.9492114e-05,ssp126,Asia,2.5481186
2038-12-31 00:00:00,2.9618923e-05,ssp126,Asia,2.5590749
2039-12-31 00:00:00,2.9097335e-05,ssp126,Asia,2.5140097
2040-12-31 00:00:00,2.9913916e-05,ssp126,Asia,2.5845623
2041-12-31 00:00:00,2.8908777e-05,ssp126,Asia,2.4977183
2042-12-31 00:00:00,2.9384017e-05,ssp126,Asia,2.538779
2043-12-31 00:00:00,2.936051e-05,ssp126,Asia,2.5367482
2044-12-31 00:00:00,2.9684066e-05,ssp126,Asia,2.5647032
2045-12-31 00:00:00,2.967002e-05,ssp126,Asia,2.5634897
2046-12-31 00:00:00,2.975203e-05,ssp126,Asia,2.5705752
2047-12-31 00:00:00,2.991871e-05,ssp126,Asia,2.5849767
2048-12-31 00:00:00,2.9800894e-05,ssp126,Asia,2.5747974
2049-12-31 00:00:00,2.9381275e-05,ssp126,Asia,2.5385423
2050-12-31 00:00:00,3.035098e-05,ssp126,Asia,2.6223247
2051-12-31 00:00:00,2.927953e-05,ssp126,Asia,2.5297513
2052-12-31 00:00:00,2.9733435e-05,ssp126,Asia,2.5689688
2053-12-31 00:00:00,3.0231813e-05,ssp126,Asia,2.6120286
2054-12-31 00:00:00,2.9802239e-05,ssp126,Asia,2.5749135
2055-12-31 00:00:00,2.9982048e-05,ssp126,Asia,2.5904489
2056-12-31 00:00:00,3.0282623e-05,ssp126,Asia,2.6164186
2057-12-31 00:00:00,3.0293144e-05,ssp126,Asia,2.6173277
2058-12-31 00:00:00,3.0215046e-05,ssp126,Asia,2.61058
2059-12-31 00:00:00,3.03986e-05,ssp126,Asia,2.626439
2060-12-31 00:00:00,3.001531e-05,ssp126,Asia,2.5933228
2061-12-31 00:00:00,2.9701421e-05,ssp126,Asia,2.5662029
2062-12-31 00:00:00,3.073207e-05,ssp126,Asia,2.6552508
2063-12-31 00:00:00,3.121928e-05,ssp126,Asia,2.6973457
2064-12-31 00:00:00,3.0005975e-05,ssp126,Asia,2.5925162
2065-12-31 00:00:00,3.03942e-05,ssp126,Asia,2.6260588
2066-12-31 00:00:00,2.989111e-05,ssp126,Asia,2.582592
2067-12-31 00:00:00,3.013816e-05,ssp126,Asia,2.6039371
2068-12-31 00:00:00,3.0589497e-05,ssp126,Asia,2.6429327
2069-12-31 00:00:00,3.0386813e-05,ssp126,Asia,2.6254206
2070-12-31 00:00:00,2.964396e-05,ssp126,Asia,2.561238
2071-12-31 00:00:00,3.1676875e-05,ssp126,Asia,2.736882
2072-12-31 00:00:00,3.075875e-05,ssp126,Asia,2.657556
2073-12-31 00:00:00,3.027155e-05,ssp126,Asia,2.615462
2074-12-31 00:00:00,3.0393287e-05,ssp126,Asia,2.62598
2075-12-31 00:00:00,3.0788015e-05,ssp126,Asia,2.6600845
2076-12-31 00:00:00,3.04063e-05,ssp126,Asia,2.6271043
2077-12-31 00:00:00,2.9378883e-05,ssp126,Asia,2.5383356
2078-12-31 00:00:00,2.9461404e-05,ssp126,Asia,2.5454652
2079-12-31 00:00:00,3.0749336e-05,ssp126,Asia,2.6567426
2080-12-31 00:00:00,2.9338069e-05,ssp126,Asia,2.534809
2081-12-31 00:00:00,2.9710965e-05,ssp126,Asia,2.5670273
2082-12-31 00:00:00,2.9456278e-05,ssp126,Asia,2.5450225
2083-12-31 00:00:00,3.0088895e-05,ssp126,Asia,2.5996804
2084-12-31 00:00:00,3.1109554e-05,ssp126,Asia,2.6878655
2085-12-31 00:00:00,2.9909283e-05,ssp126,Asia,2.584162
2086-12-31 00:00:00,2.9609277e-05,ssp126,Asia,2.5582416
2087-12-31 00:00:00,3.0593717e-05,ssp126,Asia,2.6432972
2088-12-31 00:00:00,3.0176358e-05,ssp126,Asia,2.6072373
2089-12-31 00:00:00,3.0442641e-05,ssp126,Asia,2.6302443
2090-12-31 00:00:00,2.9366725e-05,ssp126,Asia,2.537285
2091-12-31 00:00:00,3.088838e-05,ssp126,Asia,2.668756
2092-12-31 00:00:00,3.0104224e-05,ssp126,Asia,2.6010048
2093-12-31 00:00:00,2.9405322e-05,ssp126,Asia,2.5406199
2094-12-31 00:00:00,3.0253821e-05,ssp126,Asia,2.6139302
2095-12-31 00:00:00,2.976146e-05,ssp126,Asia,2.5713902
2096-12-31 00:00:00,2.9679179e-05,ssp126,Asia,2.564281
2097-12-31 00:00:00,2.9429108e-05,ssp126,Asia,2.5426748
2098-12-31 00:00:00,3.0057516e-05,ssp126,Asia,2.5969694
2099-12-31 00:00:00,2.9441837e-05,ssp126,Asia,2.5437746
2100-12-31 00:00:00,2.9115816e-05,ssp126,Asia,2.5156064
2015-12-31 00:00:00,2.7843946e-05,ssp245,Global,2.405717
2016-12-31 00:00:00,2.7663424e-05,ssp245,Global,2.3901198
2017-12-31 00:00:00,2.7444863e-05,ssp245,Global,2.371236
2018-12-31 00:00:00,2.7626256e-05,ssp245,Global,2.3869085
2019-12-31 00:00:00,2.7700353e-05,ssp245,Global,2.3933105
2020-12-31 00:00:00,2.7537119e-05,ssp245,Global,2.3792071
2021-12-31 00:00:00,2.7609361e-05,ssp245,Global,2.385449
2022-12-31 00:00:00,2.7930688e-05,ssp245,Global,2.4132113
2023-12-31 00:00:00,2.7771872e-05,ssp245,Global,2.3994896
2024-12-31 00:00:00,2.7827082e-05,ssp245,Global,2.40426
2025-12-31 00:00:00,2.776483e-05,ssp245,Global,2.3988814
2026-12-31 00:00:00,2.7970567e-05,ssp245,Global,2.416657
2027-12-31 00:00:00,2.7796099e-05,ssp245,Global,2.401583
2028-12-31 00:00:00,2.7894663e-05,ssp245,Global,2.4100988
2029-12-31 00:00:00,2.7959175e-05,ssp245,Global,2.4156728
2030-12-31 00:00:00,2.8177175e-05,ssp245,Global,2.4345078
2031-12-31 00:00:00,2.7861255e-05,ssp245,Global,2.4072125
2032-12-31 00:00:00,2.8019225e-05,ssp245,Global,2.420861
2033-12-31 00:00:00,2.7765189e-05,ssp245,Global,2.3989124
2034-12-31 00:00:00,2.8009277e-05,ssp245,Global,2.4200015
2035-12-31 00:00:00,2.8009184e-05,ssp245,Global,2.4199936
2036-12-31 00:00:00,2.8155595e-05,ssp245,Global,2.4326434
2037-12-31 00:00:00,2.7960306e-05,ssp245,Global,2.4157705
2038-12-31 00:00:00,2.8224324e-05,ssp245,Global,2.4385815
2039-12-31 00:00:00,2.8176335e-05,ssp245,Global,2.4344354
2040-12-31 00:00:00,2.8149365e-05,ssp245,Global,2.432105
2041-12-31 00:00:00,2.8216551e-05,ssp245,Global,2.43791
2042-12-31 00:00:00,2.8006758e-05,ssp245,Global,2.4197838
2043-12-31 00:00:00,2.8123994e-05,ssp245,Global,2.429913
2044-12-31 00:00:00,2.8180553e-05,ssp245,Global,2.4348
2045-12-31 00:00:00,2.8023791e-05,ssp245,Global,2.4212556
2046-12-31 00:00:00,2.8335331e-05,ssp245,Global,2.4481726
2047-12-31 00:00:00,2.8336352e-05,ssp245,Global,2.4482608
2048-12-31 00:00:00,2.8304501e-05,ssp245,Global,2.445509
2049-12-31 00:00:00,2.8372915e-05,ssp245,Global,2.4514198
2050-12-31 00:00:00,2.8314542e-05,ssp245,Global,2.4463763
2051-12-31 00:00:00,2.843097e-05,ssp245,Global,2.456436
2052-12-31 00:00:00,2.8538474e-05,ssp245,Global,2.4657242
2053-12-31 00:00:00,2.8241844e-05,ssp245,Global,2.4400954
2054-12-31 00:00:00,2.8398375e-05,ssp245,Global,2.4536197
2055-12-31 00:00:00,2.83689e-05,ssp245,Global,2.451073
2056-12-31 00:00:00,2.8419205e-05,ssp245,Global,2.4554193
2057-12-31 00:00:00,2.8413779e-05,ssp245,Global,2.4549506
2058-12-31 00:00:00,2.865424e-05,ssp245,Global,2.4757264
2059-12-31 00:00:00,2.8399048e-05,ssp245,Global,2.453678
2060-12-31 00:00:00,2.846027e-05,ssp245,Global,2.4589674
2061-12-31 00:00:00,2.8496155e-05,ssp245,Global,2.4620678
2062-12-31 00:00:00,2.8672506e-05,ssp245,Global,2.4773045
2063-12-31 00:00:00,2.8505388e-05,ssp245,Global,2.4628656
2064-12-31 00:00:00,2.861085e-05,ssp245,Global,2.4719775
2065-12-31 00:00:00,2.8513514e-05,ssp245,Global,2.4635675
2066-12-31 00:00:00,2.8655872e-05,ssp245,Global,2.4758673
2067-12-31 00:00:00,2.8532912e-05,ssp245,Global,2.4652436
2068-12-31 00:00:00,2.8567112e-05,ssp245,Global,2.4681985
2069-12-31 00:00:00,2.8615628e-05,ssp245,Global,2.4723902
2070-12-31 00:00:00,2.8776189e-05,ssp245,Global,2.4862628
2071-12-31 00:00:00,2.8587048e-05,ssp245,Global,2.4699209
2072-12-31 00:00:00,2.8921819e-05,ssp245,Global,2.498845
2073-12-31 00:00:00,2.8914652e-05,ssp245,Global,2.498226
2074-12-31 00:00:00,2.8756369e-05,ssp245,Global,2.4845502
2075-12-31 00:00:00,2.8678744e-05,ssp245,Global,2.4778435
2076-12-31 00:00:00,2.8776672e-05,ssp245,Global,2.4863045
2077-12-31 00:00:00,2.8867571e-05,ssp245,Global,2.494158
2078-12-31 00:00:00,2.9201103e-05,ssp245,Global,2.5229752
2079-12-31 00:00:00,2.8655553e-05,ssp245,Global,2.4758399
2080-12-31 00:00:00,2.8829741e-05,ssp245,Global,2.4908895
2081-12-31 00:00:00,2.8769897e-05,ssp245,Global,2.485719
2082-12-31 00:00:00,2.894968e-05,ssp245,Global,2.5012524
2083-12-31 00:00:00,2.8717652e-05,ssp245,Global,2.4812052
2084-12-31 00:00:00,2.8849356e-05,ssp245,Global,2.4925842
2085-12-31 00:00:00,2.9191338e-05,ssp245,Global,2.5221317
2086-12-31 00:00:00,2.8914095e-05,ssp245,Global,2.4981778
2087-12-31 00:00:00,2.8920553e-05,ssp245,Global,2.4987357
2088-12-31 00:00:00,2.922532e-05,ssp245,Global,2.5250678
2089-12-31 00:00:00,2.9011924e-05,ssp245,Global,2.5066302
2090-12-31 00:00:00,2.9012108e-05,ssp245,Global,2.5066462
2091-12-31 00:00:00,2.9169581e-05,ssp245,Global,2.5202518
2092-12-31 00:00:00,2.9337272e-05,ssp245,Global,2.5347402
2093-12-31 00:00:00,2.907837e-05,ssp245,Global,2.512371
2094-12-31 00:00:00,2.896937e-05,ssp245,Global,2.5029535
2095-12-31 00:00:00,2.9075074e-05,ssp245,Global,2.5120864
2096-12-31 00:00:00,2.9105597e-05,ssp245,Global,2.5147235
2097-12-31 00:00:00,2.9107841e-05,ssp245,Global,2.5149174
2098-12-31 00:00:00,2.908014e-05,ssp245,Global,2.5125241
2099-12-31 00:00:00,2.9035338e-05,ssp245,Global,2.5086532
2100-12-31 00:00:00,2.8988348e-05,ssp245,Global,2.5045934
2015-12-31 00:00:00,2.6920365e-05,ssp245,North America,2.3259196
2016-12-31 00:00:00,2.6701287e-05,ssp245,North America,2.3069913
2017-12-31 00:00:00,2.6220585e-05,ssp245,North America,2.2654586
2018-12-31 00:00:00,2.6907286e-05,ssp245,North America,2.3247895
2019-12-31 00:00:00,2.7347294e-05,ssp245,North America,2.3628063
2020-12-31 00:00:00,2.6795702e-05,ssp245,North America,2.3151486
2021-12-31 00:00:00,2.7079337e-05,ssp245,North America,2.3396547
2022-12-31 00:00:00,2.8034312e-05,ssp245,North America,2.4221644
2023-12-31 00:00:00,2.7680744e-05,ssp245,North America,2.3916163
2024-12-31 00:00:00,2.7431402e-05,ssp245,North America,2.370073
2025-12-31 00:00:00,2.7100592e-05,ssp245,North America,2.3414912
2026-12-31 00:00:00,2.749597e-05,ssp245,North America,2.3756518
2027-12-31 00:00:00,2.6791802e-05,ssp245,North America,2.3148117
2028-12-31 00:00:00,2.6513466e-05,ssp245,North America,2.2907634
2029-12-31 00:00:00,2.7191003e-05,ssp245,North America,2.3493028
2030-12-31 00:00:00,2.7822802e-05,ssp245,North America,2.4038901
2031-12-31 00:00:00,2.7215034e-05,ssp245,North America,2.351379
2032-12-31 00:00:00,2.6808284e-05,ssp245,North America,2.3162358
2033-12-31 00:00:00,2.745735e-05,ssp245,North America,2.3723152
2034-12-31 00:00:00,2.7449207e-05,ssp245,North America,2.3716114
2035-12-31 00:00:00,2.7909753e-05,ssp245,North America,2.4114027
2036-12-31 00:00:00,2.76906e-05,ssp245,North America,2.3924677
2037-12-31 00:00:00,2.7085931e-05,ssp245,North America,2.3402245
2038-12-31 00:00:00,2.805994e-05,ssp245,North America,2.4243789
2039-12-31 00:00:00,2.7815904e-05,ssp245,North America,2.403294
2040-12-31 00:00:00,2.7903312e-05,ssp245,North America,2.4108462
2041-12-31 00:00:00,2.8181092e-05,ssp245,North America,2.4348464
2042-12-31 00:00:00,2.7846798e-05,ssp245,North America,2.4059634
2043-12-31 00:00:00,2.763048e-05,ssp245,North America,2.3872736
2044-12-31 00:00:00,2.7114429e-05,ssp245,North America,2.3426867
2045-12-31 00:00:00,2.7132486e-05,ssp245,North America,2.3442469
2046-12-31 00:00:00,2.8896011e-05,ssp245,North America,2.4966154
2047-12-31 00:00:00,2.8242916e-05,ssp245,North America,2.440188
2048-12-31 00:00:00,2.8445396e-05,ssp245,North America,2.4576821
2049-12-31 00:00:00,2.8285474e-05,ssp245,North America,2.443865
2050-12-31 00:00:00,2.7941198e-05,ssp245,North America,2.4141195
2051-12-31 00:00:00,2.8910647e-05,ssp245,North America,2.4978797
2052-12-31 00:00:00,2.8969482e-05,ssp245,North America,2.5029633
2053-12-31 00:00:00,2.7542932e-05,ssp245,North America,2.3797092
2054-12-31 00:00:00,2.8833041e-05,ssp245,North America,2.4911747
2055-12-31 00:00:00,2.8817278e-05,ssp245,North America,2.4898129
2056-12-31 00:00:00,2.8086337e-05,ssp245,North America,2.4266596
2057-12-31 00:00:00,2.891324e-05,ssp245,North America,2.4981039
2058-12-31 00:00:00,2.8426368e-05,ssp245,North America,2.4560382
2059-12-31 00:00:00,2.8110922e-05,ssp245,North America,2.4287837
2060-12-31 00:00:00,2.8264196e-05,ssp245,North America,2.4420266
2061-12-31 00:00:00,2.8848695e-05,ssp245,North America,2.4925272
2062-12-31 00:00:00,2.7983999e-05,ssp245,North America,2.4178176
2063-12-31 00:00:00,2.7620436e-05,ssp245,North America,2.3864057
2064-12-31 00:00:00,2.881849e-05,ssp245,North America,2.4899175
2065-12-31 00:00:00,2.837692e-05,ssp245,North America,2.451766
2066-12-31 00:00:00,2.9560024e-05,ssp245,North America,2.553986
2067-12-31 00:00:00,2.8699182e-05,ssp245,North America,2.4796093
2068-12-31 00:00:00,2.8029115e-05,ssp245,North America,2.4217155
2069-12-31 00:00:00,2.7803992e-05,ssp245,North America,2.4022648
2070-12-31 00:00:00,2.8261595e-05,ssp245,North America,2.4418018
2071-12-31 00:00:00,2.8379452e-05,ssp245,North America,2.4519846
2072-12-31 00:00:00,2.9453366e-05,ssp245,North America,2.5447707
2073-12-31 00:00:00,2.805512e-05,ssp245,North America,2.4239624
2074-12-31 00:00:00,2.862182e-05,ssp245,North America,2.4729252
2075-12-31 00:00:00,2.8505041e-05,ssp245,North America,2.4628356
2076-12-31 00:00:00,2.9158522e-05,ssp245,North America,2.5192964
2077-12-31 00:00:00,2.9102113e-05,ssp245,North America,2.5144227
2078-12-31 00:00:00,2.888201e-05,ssp245,North America,2.4954057
2079-12-31 00:00:00,2.8620258e-05,ssp245,North America,2.4727902
2080-12-31 00:00:00,2.8011058e-05,ssp245,North America,2.4201555
2081-12-31 00:00:00,2.9431894e-05,ssp245,North America,2.5429156
2082-12-31 00:00:00,2.708473e-05,ssp245,North America,2.3401208
2083-12-31 00:00:00,2.8656974e-05,ssp245,North America,2.4759626
2084-12-31 00:00:00,2.8946386e-05,ssp245,North America,2.5009677
2085-12-31 00:00:00,2.8303948e-05,ssp245,North America,2.445461
2086-12-31 00:00:00,2.782749e-05,ssp245,North America,2.404295
2087-12-31 00:00:00,2.8604e-05,ssp245,North America,2.4713855
2088-12-31 00:00:00,2.9003528e-05,ssp245,North America,2.505905
2089-12-31 00:00:00,3.037462e-05,ssp245,North America,2.6243672
2090-12-31 00:00:00,2.9461733e-05,ssp245,North America,2.5454938
2091-12-31 00:00:00,3.04346e-05,ssp245,North America,2.6295495
2092-12-31 00:00:00,2.94924e-05,ssp245,North America,2.5481434
2093-12-31 00:00:00,2.8362987e-05,ssp245,North America,2.450562
2094-12-31 00:00:00,2.811906e-05,ssp245,North America,2.4294868
2095-12-31 00:00:00,2.9466744e-05,ssp245,North America,2.5459268
2096-12-31 00:00:00,2.9284205e-05,ssp245,North America,2.5301554
2097-12-31 00:00:00,3.0237732e-05,ssp245,North America,2.61254
2098-12-31 00:00:00,2.9716724e-05,ssp245,North America,2.567525
2099-12-31 00:00:00,2.8780305e-05,ssp245,North America,2.4866183
2100-12-31 00:00:00,2.8735065e-05,ssp245,North America,2.4827096
2015-12-31 00:00:00,3.936655e-05,ssp245,South America,3.40127
2016-12-31 00:00:00,3.8972987e-05,ssp245,South America,3.367266
2017-12-31 00:00:00,3.9400682e-05,ssp245,South America,3.404219
2018-12-31 00:00:00,3.8632254e-05,ssp245,South America,3.3378267
2019-12-31 00:00:00,3.87609e-05,ssp245,South America,3.3489418
2020-12-31 00:00:00,3.8997492e-05,ssp245,South America,3.3693833
2021-12-31 00:00:00,3.7860525e-05,ssp245,South America,3.2711494
2022-12-31 00:00:00,3.861478e-05,ssp245,South America,3.336317
2023-12-31 00:00:00,3.8789898e-05,ssp245,South America,3.351447
2024-12-31 00:00:00,3.8910923e-05,ssp245,South America,3.3619037
2025-12-31 00:00:00,3.8510098e-05,ssp245,South America,3.3272724
2026-12-31 00:00:00,3.759024e-05,ssp245,South America,3.2477965
2027-12-31 00:00:00,3.765327e-05,ssp245,South America,3.2532425
2028-12-31 00:00:00,3.7865295e-05,ssp245,South America,3.2715614
2029-12-31 00:00:00,3.6740286e-05,ssp245,South America,3.1743608
2030-12-31 00:00:00,3.9672577e-05,ssp245,South America,3.4277108
2031-12-31 00:00:00,3.792882e-05,ssp245,South America,3.2770503
2032-12-31 00:00:00,3.9312254e-05,ssp245,South America,3.3965788
2033-12-31 00:00:00,3.8305e-05,ssp245,South America,3.309552
2034-12-31 00:00:00,3.817689e-05,ssp245,South America,3.2984834
2035-12-31 00:00:00,3.6865327e-05,ssp245,South America,3.1851642
2036-12-31 00:00:00,3.7845428e-05,ssp245,South America,3.269845
2037-12-31 00:00:00,3.8759088e-05,ssp245,South America,3.3487852
2038-12-31 00:00:00,3.856714e-05,ssp245,South America,3.332201
2039-12-31 00:00:00,3.775882e-05,ssp245,South America,3.262362
2040-12-31 00:00:00,3.8295977e-05,ssp245,South America,3.3087723
2041-12-31 00:00:00,3.7717622e-05,ssp245,South America,3.2588027
2042-12-31 00:00:00,3.8692062e-05,ssp245,South America,3.3429942
2043-12-31 00:00:00,3.84417e-05,ssp245,South America,3.321363
2044-12-31 00:00:00,3.87401e-05,ssp245,South America,3.3471448
2045-12-31 00:00:00,3.7698075e-05,ssp245,South America,3.2571137
2046-12-31 00:00:00,3.834636e-05,ssp245,South America,3.3131254
2047-12-31 00:00:00,3.9749328e-05,ssp245,South America,3.434342
2048-12-31 00:00:00,3.9448878e-05,ssp245,South America,3.4083831
2049-12-31 00:00:00,3.755174e-05,ssp245,South America,3.2444704
2050-12-31 00:00:00,3.818416e-05,ssp245,South America,3.2991114
2051-12-31 00:00:00,3.8176542e-05,ssp245,South America,3.2984533
2052-12-31 00:00:00,3.983352e-05,ssp245,South America,3.4416163
2053-12-31 00:00:00,3.7811318e-05,ssp245,South America,3.266898
2054-12-31 00:00:00,3.848293e-05,ssp245,South America,3.3249252
2055-12-31 00:00:00,3.846751e-05,ssp245,South America,3.323593
2056-12-31 00:00:00,3.8711096e-05,ssp245,South America,3.3446386
2057-12-31 00:00:00,3.84357e-05,ssp245,South America,3.3208447
2058-12-31 00:00:00,3.8668455e-05,ssp245,South America,3.3409545
2059-12-31 00:00:00,3.846668e-05,ssp245,South America,3.323521
2060-12-31 00:00:00,3.722913e-05,ssp245,South America,3.2165968
2061-12-31 00:00:00,3.8114526e-05,ssp245,South America,3.293095
2062-12-31 00:00:00,3.9697064e-05,ssp245,South America,3.4298263
2063-12-31 00:00:00,3.8839727e-05,ssp245,South America,3.3557525
2064-12-31 00:00:00,3.8800004e-05,ssp245,South America,3.3523204
2065-12-31 00:00:00,3.7717004e-05,ssp245,South America,3.258749
2066-12-31 00:00:00,3.894323e-05,ssp245,South America,3.3646953
2067-12-31 00:00:00,3.7358543e-05,ssp245,South America,3.2277782
2068-12-31 00:00:00,3.6701225e-05,ssp245,South America,3.170986
2069-12-31 00:00:00,3.7036552e-05,ssp245,South America,3.199958
2070-12-31 00:00:00,3.9843108e-05,ssp245,South America,3.4424446
2071-12-31 00:00:00,3.7084003e-05,ssp245,South America,3.204058
2072-12-31 00:00:00,3.6217913e-05,ssp245,South America,3.1292276
2073-12-31 00:00:00,3.9053197e-05,ssp245,South America,3.3741963
2074-12-31 00:00:00,3.7666458e-05,ssp245,South America,3.254382
2075-12-31 00:00:00,3.709957e-05,ssp245,South America,3.2054029
2076-12-31 00:00:00,3.7295024e-05,ssp245,South America,3.22229
2077-12-31 00:00:00,3.751785e-05,ssp245,South America,3.241542
2078-12-31 00:00:00,3.9027673e-05,ssp245,South America,3.371991
2079-12-31 00:00:00,3.8843118e-05,ssp245,South America,3.3560455
2080-12-31 00:00:00,3.877578e-05,ssp245,South America,3.3502274
2081-12-31 00:00:00,3.889865e-05,ssp245,South America,3.3608432
2082-12-31 00:00:00,3.9666134e-05,ssp245,South America,3.427154
2083-12-31 00:00:00,3.772991e-05,ssp245,South America,3.2598643
2084-12-31 00:00:00,3.5653302e-05,ssp245,South America,3.0804453
2085-12-31 00:00:00,3.9317703e-05,ssp245,South America,3.3970497
2086-12-31 00:00:00,3.8865113e-05,ssp245,South America,3.3579457
2087-12-31 00:00:00,3.70737e-05,ssp245,South America,3.2031677
2088-12-31 00:00:00,3.4828e-05,ssp245,South America,3.0091393
2089-12-31 00:00:00,3.7186197e-05,ssp245,South America,3.2128875
2090-12-31 00:00:00,3.9048973e-05,ssp245,South America,3.3738313
2091-12-31 00:00:00,3.7767066e-05,ssp245,South America,3.2630744
2092-12-31 00:00:00,3.8078677e-05,ssp245,South America,3.2899976
2093-12-31 00:00:00,3.98936e-05,ssp245,South America,3.446807
2094-12-31 00:00:00,3.7195518e-05,ssp245,South America,3.2136927
2095-12-31 00:00:00,3.5772504e-05,ssp245,South America,3.0907443
2096-12-31 00:00:00,3.777049e-05,ssp245,South America,3.2633703
2097-12-31 00:00:00,3.9080252e-05,ssp245,South America,3.3765337
2098-12-31 00:00:00,3.7520418e-05,ssp245,South America,3.241764
2099-12-31 00:00:00,3.7606966e-05,ssp245,South America,3.2492418
2100-12-31 00:00:00,3.7811802e-05,ssp245,South America,3.2669396
2015-12-31 00:00:00,2.3862587e-05,ssp245,Europe,2.0617275
2016-12-31 00:00:00,2.3823237e-05,ssp245,Europe,2.0583277
2017-12-31 00:00:00,2.206863e-05,ssp245,Europe,1.9067297
2018-12-31 00:00:00,2.3943938e-05,ssp245,Europe,2.0687563
