time,height,tas,scenario,region,tas_C
2027-12-31 00:00:00,2.0,282.19113,ssp585,North America,9.041138
2028-12-31 00:00:00,2.0,281.22125,ssp585,North America,8.071259
2029-12-31 00:00:00,2.0,281.78854,ssp585,North America,8.63855
2030-12-31 00:00:00,2.0,281.91284,ssp585,North America,8.762848
2031-12-31 00:00:00,2.0,281.9089,ssp585,North America,8.758911
2032-12-31 00:00:00,2.0,282.05637,ssp585,North America,8.906372
2033-12-31 00:00:00,2.0,281.4624,ssp585,North America,8.312408
2034-12-31 00:00:00,2.0,282.02045,ssp585,North America,8.870453
2035-12-31 00:00:00,2.0,281.7984,ssp585,North America,8.648407
2036-12-31 00:00:00,2.0,282.1907,ssp585,North America,9.04071
2037-12-31 00:00:00,2.0,282.00955,ssp585,North America,8.859558
2038-12-31 00:00:00,2.0,282.41785,ssp585,North America,9.267853
2039-12-31 00:00:00,2.0,282.43576,ssp585,North America,9.285767
2040-12-31 00:00:00,2.0,281.98108,ssp585,North America,8.831085
2041-12-31 00:00:00,2.0,281.97787,ssp585,North America,8.827881
2042-12-31 00:00:00,2.0,282.63818,ssp585,North America,9.48819
2043-12-31 00:00:00,2.0,282.26544,ssp585,North America,9.115448
2044-12-31 00:00:00,2.0,282.71774,ssp585,North America,9.567749
2045-12-31 00:00:00,2.0,282.5578,ssp585,North America,9.407806
2046-12-31 00:00:00,2.0,282.80725,ssp585,North America,9.657257
2047-12-31 00:00:00,2.0,282.6638,ssp585,North America,9.513794
2048-12-31 00:00:00,2.0,282.8422,ssp585,North America,9.6922
2049-12-31 00:00:00,2.0,283.604,ssp585,North America,10.45401
2050-12-31 00:00:00,2.0,283.07666,ssp585,North America,9.926666
2051-12-31 00:00:00,2.0,283.2614,ssp585,North America,10.11142
2052-12-31 00:00:00,2.0,283.72583,ssp585,North America,10.575836
2053-12-31 00:00:00,2.0,283.2285,ssp585,North America,10.078491
2054-12-31 00:00:00,2.0,283.40244,ssp585,North America,10.252441
2055-12-31 00:00:00,2.0,283.5526,ssp585,North America,10.402618
2056-12-31 00:00:00,2.0,283.5262,ssp585,North America,10.376221
2057-12-31 00:00:00,2.0,283.5343,ssp585,North America,10.384308
2058-12-31 00:00:00,2.0,283.79214,ssp585,North America,10.642151
2059-12-31 00:00:00,2.0,283.73798,ssp585,North America,10.587982
2060-12-31 00:00:00,2.0,284.24216,ssp585,North America,11.092163
2061-12-31 00:00:00,2.0,283.86212,ssp585,North America,10.712128
2062-12-31 00:00:00,2.0,284.1043,ssp585,North America,10.954315
2063-12-31 00:00:00,2.0,284.22958,ssp585,North America,11.07959
2064-12-31 00:00:00,2.0,284.24365,ssp585,North America,11.093658
2065-12-31 00:00:00,2.0,284.04263,ssp585,North America,10.892639
2066-12-31 00:00:00,2.0,284.3274,ssp585,North America,11.177399
2067-12-31 00:00:00,2.0,284.8114,ssp585,North America,11.661407
2068-12-31 00:00:00,2.0,285.28635,ssp585,North America,12.136353
2069-12-31 00:00:00,2.0,284.48157,ssp585,North America,11.3315735
2070-12-31 00:00:00,2.0,284.857,ssp585,North America,11.707001
2071-12-31 00:00:00,2.0,284.60083,ssp585,North America,11.450836
2072-12-31 00:00:00,2.0,285.01816,ssp585,North America,11.868164
2073-12-31 00:00:00,2.0,285.0309,ssp585,North America,11.88092
2074-12-31 00:00:00,2.0,285.21713,ssp585,North America,12.067139
2075-12-31 00:00:00,2.0,284.99948,ssp585,North America,11.849487
2076-12-31 00:00:00,2.0,285.54218,ssp585,North America,12.392181
2077-12-31 00:00:00,2.0,285.266,ssp585,North America,12.115997
2078-12-31 00:00:00,2.0,285.1111,ssp585,North America,11.961121
2079-12-31 00:00:00,2.0,285.51215,ssp585,North America,12.362152
2080-12-31 00:00:00,2.0,285.70627,ssp585,North America,12.556274
2081-12-31 00:00:00,2.0,286.08832,ssp585,North America,12.938324
2082-12-31 00:00:00,2.0,286.13562,ssp585,North America,12.985626
2083-12-31 00:00:00,2.0,286.27307,ssp585,North America,13.123077
2084-12-31 00:00:00,2.0,285.78256,ssp585,North America,12.632568
2085-12-31 00:00:00,2.0,286.20938,ssp585,North America,13.059387
2086-12-31 00:00:00,2.0,286.27753,ssp585,North America,13.127533
2087-12-31 00:00:00,2.0,286.12308,ssp585,North America,12.9730835
2088-12-31 00:00:00,2.0,286.66754,ssp585,North America,13.517548
2089-12-31 00:00:00,2.0,286.2798,ssp585,North America,13.129791
2090-12-31 00:00:00,2.0,286.31934,ssp585,North America,13.169342
2091-12-31 00:00:00,2.0,286.7473,ssp585,North America,13.597321
2092-12-31 00:00:00,2.0,286.8062,ssp585,North America,13.6562195
2093-12-31 00:00:00,2.0,286.76978,ssp585,North America,13.6197815
2094-12-31 00:00:00,2.0,286.5505,ssp585,North America,13.400513
2095-12-31 00:00:00,2.0,287.19812,ssp585,North America,14.048126
2096-12-31 00:00:00,2.0,287.47287,ssp585,North America,14.322876
2097-12-31 00:00:00,2.0,287.22742,ssp585,North America,14.077423
2098-12-31 00:00:00,2.0,287.00677,ssp585,North America,13.856781
2099-12-31 00:00:00,2.0,286.76718,ssp585,North America,13.6171875
2100-12-31 00:00:00,2.0,287.26462,ssp585,North America,14.114624
2015-12-31 00:00:00,2.0,291.63452,ssp585,South America,18.484528
2016-12-31 00:00:00,2.0,291.62518,ssp585,South America,18.47519
2017-12-31 00:00:00,2.0,291.87338,ssp585,South America,18.723389
2018-12-31 00:00:00,2.0,292.11908,ssp585,South America,18.969086
2019-12-31 00:00:00,2.0,291.62396,ssp585,South America,18.473969
2020-12-31 00:00:00,2.0,291.6332,ssp585,South America,18.483215
2021-12-31 00:00:00,2.0,292.04306,ssp585,South America,18.893066
2022-12-31 00:00:00,2.0,292.21573,ssp585,South America,19.065735
2023-12-31 00:00:00,2.0,292.02798,ssp585,South America,18.87799
2024-12-31 00:00:00,2.0,291.91544,ssp585,South America,18.765442
2025-12-31 00:00:00,2.0,291.87936,ssp585,South America,18.72937
2026-12-31 00:00:00,2.0,291.9136,ssp585,South America,18.76361
2027-12-31 00:00:00,2.0,292.20193,ssp585,South America,19.05194
2028-12-31 00:00:00,2.0,292.11005,ssp585,South America,18.960052
2029-12-31 00:00:00,2.0,292.0959,ssp585,South America,18.945892
2030-12-31 00:00:00,2.0,292.0021,ssp585,South America,18.852112
2031-12-31 00:00:00,2.0,292.17795,ssp585,South America,19.027954
2032-12-31 00:00:00,2.0,292.04044,ssp585,South America,18.890442
2033-12-31 00:00:00,2.0,292.08322,ssp585,South America,18.933228
2034-12-31 00:00:00,2.0,292.31195,ssp585,South America,19.161957
2035-12-31 00:00:00,2.0,292.27612,ssp585,South America,19.12613
2036-12-31 00:00:00,2.0,292.42328,ssp585,South America,19.273285
2037-12-31 00:00:00,2.0,292.1921,ssp585,South America,19.042114
2038-12-31 00:00:00,2.0,292.6198,ssp585,South America,19.469818
2039-12-31 00:00:00,2.0,292.84235,ssp585,South America,19.692352
2040-12-31 00:00:00,2.0,292.4692,ssp585,South America,19.319214
2041-12-31 00:00:00,2.0,292.6268,ssp585,South America,19.476807
2042-12-31 00:00:00,2.0,292.85303,ssp585,South America,19.703033
2043-12-31 00:00:00,2.0,292.70517,ssp585,South America,19.555176
2044-12-31 00:00:00,2.0,292.5841,ssp585,South America,19.434113
2045-12-31 00:00:00,2.0,292.7207,ssp585,South America,19.57071
2046-12-31 00:00:00,2.0,292.8071,ssp585,South America,19.657104
2047-12-31 00:00:00,2.0,292.6675,ssp585,South America,19.517517
2048-12-31 00:00:00,2.0,292.95178,ssp585,South America,19.801788
2049-12-31 00:00:00,2.0,293.1038,ssp585,South America,19.953796
2050-12-31 00:00:00,2.0,292.91986,ssp585,South America,19.769867
2051-12-31 00:00:00,2.0,293.00818,ssp585,South America,19.858185
2052-12-31 00:00:00,2.0,293.5117,ssp585,South America,20.361694
2053-12-31 00:00:00,2.0,293.108,ssp585,South America,19.958008
2054-12-31 00:00:00,2.0,293.31046,ssp585,South America,20.160461
2055-12-31 00:00:00,2.0,293.49258,ssp585,South America,20.34259
2056-12-31 00:00:00,2.0,293.298,ssp585,South America,20.14801
2057-12-31 00:00:00,2.0,293.40106,ssp585,South America,20.251068
2058-12-31 00:00:00,2.0,293.26517,ssp585,South America,20.115173
2059-12-31 00:00:00,2.0,293.513,ssp585,South America,20.363007
2060-12-31 00:00:00,2.0,294.03748,ssp585,South America,20.887482
2061-12-31 00:00:00,2.0,293.5363,ssp585,South America,20.386292
2062-12-31 00:00:00,2.0,293.75586,ssp585,South America,20.605865
2063-12-31 00:00:00,2.0,294.08438,ssp585,South America,20.934387
2064-12-31 00:00:00,2.0,293.83347,ssp585,South America,20.683472
2065-12-31 00:00:00,2.0,293.61978,ssp585,South America,20.469788
2066-12-31 00:00:00,2.0,294.0736,ssp585,South America,20.923615
2067-12-31 00:00:00,2.0,293.84378,ssp585,South America,20.693787
2068-12-31 00:00:00,2.0,294.0241,ssp585,South America,20.874115
2069-12-31 00:00:00,2.0,293.57874,ssp585,South America,20.428741
2070-12-31 00:00:00,2.0,294.05975,ssp585,South America,20.90976
2071-12-31 00:00:00,2.0,293.9482,ssp585,South America,20.798218
2072-12-31 00:00:00,2.0,294.09195,ssp585,South America,20.941956
2073-12-31 00:00:00,2.0,294.1567,ssp585,South America,21.006714
2074-12-31 00:00:00,2.0,293.87683,ssp585,South America,20.726837
2075-12-31 00:00:00,2.0,293.97314,ssp585,South America,20.82315
2076-12-31 00:00:00,2.0,294.30997,ssp585,South America,21.159973
2077-12-31 00:00:00,2.0,294.28174,ssp585,South America,21.131744
2078-12-31 00:00:00,2.0,294.29453,ssp585,South America,21.144531
2079-12-31 00:00:00,2.0,294.64575,ssp585,South America,21.495758
2080-12-31 00:00:00,2.0,294.65613,ssp585,South America,21.506134
2081-12-31 00:00:00,2.0,294.85,ssp585,South America,21.700012
2082-12-31 00:00:00,2.0,295.01306,ssp585,South America,21.863068
2083-12-31 00:00:00,2.0,294.74255,ssp585,South America,21.59256
2084-12-31 00:00:00,2.0,294.52304,ssp585,South America,21.373047
2085-12-31 00:00:00,2.0,294.9406,ssp585,South America,21.790619
2086-12-31 00:00:00,2.0,295.0495,ssp585,South America,21.899506
2087-12-31 00:00:00,2.0,294.72034,ssp585,South America,21.570343
2088-12-31 00:00:00,2.0,295.04236,ssp585,South America,21.892365
2089-12-31 00:00:00,2.0,295.10062,ssp585,South America,21.950623
2090-12-31 00:00:00,2.0,295.07364,ssp585,South America,21.923645
2091-12-31 00:00:00,2.0,295.3151,ssp585,South America,22.1651
2092-12-31 00:00:00,2.0,295.23288,ssp585,South America,22.082886
2093-12-31 00:00:00,2.0,295.87897,ssp585,South America,22.728973
2094-12-31 00:00:00,2.0,294.9027,ssp585,South America,21.752716
2095-12-31 00:00:00,2.0,295.65076,ssp585,South America,22.500763
2096-12-31 00:00:00,2.0,295.694,ssp585,South America,22.544006
2097-12-31 00:00:00,2.0,295.80502,ssp585,South America,22.65503
2098-12-31 00:00:00,2.0,295.52277,ssp585,South America,22.372772
2099-12-31 00:00:00,2.0,295.358,ssp585,South America,22.208008
2100-12-31 00:00:00,2.0,295.53357,ssp585,South America,22.383575
2015-12-31 00:00:00,2.0,281.35452,ssp585,Europe,8.204529
2016-12-31 00:00:00,2.0,280.60593,ssp585,Europe,7.4559326
2017-12-31 00:00:00,2.0,280.4598,ssp585,Europe,7.3098145
2018-12-31 00:00:00,2.0,280.54623,ssp585,Europe,7.39624
2019-12-31 00:00:00,2.0,281.01117,ssp585,Europe,7.8611755
2020-12-31 00:00:00,2.0,280.6116,ssp585,Europe,7.461609
2021-12-31 00:00:00,2.0,280.02414,ssp585,Europe,6.8741455
2022-12-31 00:00:00,2.0,281.05054,ssp585,Europe,7.900543
2023-12-31 00:00:00,2.0,281.1834,ssp585,Europe,8.033417
2024-12-31 00:00:00,2.0,281.43564,ssp585,Europe,8.285645
2025-12-31 00:00:00,2.0,281.23978,ssp585,Europe,8.089783
2026-12-31 00:00:00,2.0,281.63568,ssp585,Europe,8.485687
2027-12-31 00:00:00,2.0,281.36823,ssp585,Europe,8.218231
2028-12-31 00:00:00,2.0,281.15823,ssp585,Europe,8.00824
2029-12-31 00:00:00,2.0,281.48718,ssp585,Europe,8.337189
2030-12-31 00:00:00,2.0,281.70715,ssp585,Europe,8.557159
2031-12-31 00:00:00,2.0,281.8438,ssp585,Europe,8.693817
2032-12-31 00:00:00,2.0,282.09534,ssp585,Europe,8.945343
2033-12-31 00:00:00,2.0,281.77155,ssp585,Europe,8.6215515
2034-12-31 00:00:00,2.0,281.85773,ssp585,Europe,8.707733
2035-12-31 00:00:00,2.0,282.0937,ssp585,Europe,8.943695
2036-12-31 00:00:00,2.0,282.03348,ssp585,Europe,8.883484
2037-12-31 00:00:00,2.0,282.0567,ssp585,Europe,8.906708
2038-12-31 00:00:00,2.0,281.66357,ssp585,Europe,8.51358
2039-12-31 00:00:00,2.0,281.99463,ssp585,Europe,8.844635
2040-12-31 00:00:00,2.0,282.00705,ssp585,Europe,8.857056
2041-12-31 00:00:00,2.0,282.2865,ssp585,Europe,9.136505
2042-12-31 00:00:00,2.0,282.58188,ssp585,Europe,9.431885
2043-12-31 00:00:00,2.0,282.12967,ssp585,Europe,8.979675
2044-12-31 00:00:00,2.0,282.28152,ssp585,Europe,9.131531
2045-12-31 00:00:00,2.0,282.0911,ssp585,Europe,8.941101
2046-12-31 00:00:00,2.0,282.47543,ssp585,Europe,9.325439
2047-12-31 00:00:00,2.0,283.42117,ssp585,Europe,10.271179
2048-12-31 00:00:00,2.0,282.3548,ssp585,Europe,9.204803
2049-12-31 00:00:00,2.0,283.4381,ssp585,Europe,10.288116
2050-12-31 00:00:00,2.0,283.57455,ssp585,Europe,10.424561
2051-12-31 00:00:00,2.0,283.5569,ssp585,Europe,10.406891
2052-12-31 00:00:00,2.0,283.10962,ssp585,Europe,9.959625
2053-12-31 00:00:00,2.0,282.71802,ssp585,Europe,9.568024
2054-12-31 00:00:00,2.0,282.73624,ssp585,Europe,9.586243
2055-12-31 00:00:00,2.0,283.15594,ssp585,Europe,10.005951
2056-12-31 00:00:00,2.0,283.03323,ssp585,Europe,9.88324
2057-12-31 00:00:00,2.0,283.282,ssp585,Europe,10.132019
2058-12-31 00:00:00,2.0,284.04605,ssp585,Europe,10.896057
2059-12-31 00:00:00,2.0,283.94833,ssp585,Europe,10.79834
2060-12-31 00:00:00,2.0,283.53748,ssp585,Europe,10.387482
2061-12-31 00:00:00,2.0,283.0686,ssp585,Europe,9.91861
2062-12-31 00:00:00,2.0,282.82922,ssp585,Europe,9.67923
2063-12-31 00:00:00,2.0,283.62735,ssp585,Europe,10.477356
2064-12-31 00:00:00,2.0,283.3098,ssp585,Europe,10.159821
2065-12-31 00:00:00,2.0,283.8532,ssp585,Europe,10.703217
2066-12-31 00:00:00,2.0,283.56842,ssp585,Europe,10.4184265
2067-12-31 00:00:00,2.0,283.9765,ssp585,Europe,10.826508
2068-12-31 00:00:00,2.0,284.208,ssp585,Europe,11.058014
2069-12-31 00:00:00,2.0,284.6852,ssp585,Europe,11.535217
2070-12-31 00:00:00,2.0,284.83127,ssp585,Europe,11.681274
2071-12-31 00:00:00,2.0,284.35706,ssp585,Europe,11.207062
2072-12-31 00:00:00,2.0,284.4261,ssp585,Europe,11.276093
2073-12-31 00:00:00,2.0,283.91205,ssp585,Europe,10.762054
2074-12-31 00:00:00,2.0,284.60052,ssp585,Europe,11.450531
2075-12-31 00:00:00,2.0,284.77258,ssp585,Europe,11.622589
2076-12-31 00:00:00,2.0,284.1574,ssp585,Europe,11.007416
2077-12-31 00:00:00,2.0,284.34302,ssp585,Europe,11.193024
2078-12-31 00:00:00,2.0,284.90778,ssp585,Europe,11.757782
2079-12-31 00:00:00,2.0,285.2683,ssp585,Europe,12.118317
2080-12-31 00:00:00,2.0,285.46545,ssp585,Europe,12.31546
2081-12-31 00:00:00,2.0,285.53207,ssp585,Europe,12.38208
2082-12-31 00:00:00,2.0,285.2828,ssp585,Europe,12.1328125
2083-12-31 00:00:00,2.0,285.06442,ssp585,Europe,11.914429
2084-12-31 00:00:00,2.0,285.37073,ssp585,Europe,12.220734
2085-12-31 00:00:00,2.0,285.42484,ssp585,Europe,12.274841
2086-12-31 00:00:00,2.0,285.89783,ssp585,Europe,12.747833
2087-12-31 00:00:00,2.0,285.17175,ssp585,Europe,12.021759
2088-12-31 00:00:00,2.0,285.45447,ssp585,Europe,12.304474
2089-12-31 00:00:00,2.0,285.2371,ssp585,Europe,12.087097
2090-12-31 00:00:00,2.0,285.82678,ssp585,Europe,12.676788
2091-12-31 00:00:00,2.0,285.94534,ssp585,Europe,12.795349
2092-12-31 00:00:00,2.0,285.89038,ssp585,Europe,12.740387
2093-12-31 00:00:00,2.0,286.8139,ssp585,Europe,13.66391
2094-12-31 00:00:00,2.0,286.45453,ssp585,Europe,13.304535
2095-12-31 00:00:00,2.0,286.1718,ssp585,Europe,13.02182
2096-12-31 00:00:00,2.0,285.23062,ssp585,Europe,12.080627
2097-12-31 00:00:00,2.0,286.93988,ssp585,Europe,13.789886
2098-12-31 00:00:00,2.0,286.91968,ssp585,Europe,13.769684
2099-12-31 00:00:00,2.0,286.67227,ssp585,Europe,13.522278
2100-12-31 00:00:00,2.0,286.3379,ssp585,Europe,13.187897
2015-12-31 00:00:00,2.0,295.67548,ssp585,Africa,22.525482
2016-12-31 00:00:00,2.0,295.63855,ssp585,Africa,22.488556
2017-12-31 00:00:00,2.0,295.75824,ssp585,Africa,22.608246
2018-12-31 00:00:00,2.0,295.74213,ssp585,Africa,22.592133
2019-12-31 00:00:00,2.0,295.81555,ssp585,Africa,22.665558
2020-12-31 00:00:00,2.0,295.5747,ssp585,Africa,22.424713
2021-12-31 00:00:00,2.0,295.93478,ssp585,Africa,22.78479
2022-12-31 00:00:00,2.0,296.2172,ssp585,Africa,23.0672
2023-12-31 00:00:00,2.0,295.87448,ssp585,Africa,22.724487
2024-12-31 00:00:00,2.0,295.91852,ssp585,Africa,22.768524
2025-12-31 00:00:00,2.0,295.9308,ssp585,Africa,22.780792
2026-12-31 00:00:00,2.0,296.18137,ssp585,Africa,23.031372
2027-12-31 00:00:00,2.0,296.358,ssp585,Africa,23.208008
2028-12-31 00:00:00,2.0,296.20163,ssp585,Africa,23.051636
2029-12-31 00:00:00,2.0,296.4027,ssp585,Africa,23.252716
2030-12-31 00:00:00,2.0,296.1139,ssp585,Africa,22.963898
2031-12-31 00:00:00,2.0,296.23334,ssp585,Africa,23.083344
2032-12-31 00:00:00,2.0,296.23544,ssp585,Africa,23.08545
2033-12-31 00:00:00,2.0,296.26685,ssp585,Africa,23.116852
2034-12-31 00:00:00,2.0,296.39713,ssp585,Africa,23.247131
2035-12-31 00:00:00,2.0,296.4182,ssp585,Africa,23.268219
2036-12-31 00:00:00,2.0,296.43304,ssp585,Africa,23.28305
2037-12-31 00:00:00,2.0,296.33276,ssp585,Africa,23.18277
2038-12-31 00:00:00,2.0,296.5959,ssp585,Africa,23.445892
2039-12-31 00:00:00,2.0,296.69812,ssp585,Africa,23.548126
2040-12-31 00:00:00,2.0,296.61655,ssp585,Africa,23.466553
2041-12-31 00:00:00,2.0,296.67737,ssp585,Africa,23.527374
2042-12-31 00:00:00,2.0,297.05905,ssp585,Africa,23.909058
2043-12-31 00:00:00,2.0,296.76337,ssp585,Africa,23.613373
2044-12-31 00:00:00,2.0,296.84872,ssp585,Africa,23.69873
2045-12-31 00:00:00,2.0,296.84006,ssp585,Africa,23.690063
2046-12-31 00:00:00,2.0,297.05972,ssp585,Africa,23.909729
2047-12-31 00:00:00,2.0,296.78293,ssp585,Africa,23.632935
2048-12-31 00:00:00,2.0,297.04105,ssp585,Africa,23.891052
2049-12-31 00:00:00,2.0,297.04346,ssp585,Africa,23.893463
2050-12-31 00:00:00,2.0,296.97302,ssp585,Africa,23.823029
2051-12-31 00:00:00,2.0,297.03467,ssp585,Africa,23.884674
2052-12-31 00:00:00,2.0,297.72327,ssp585,Africa,24.573273
2053-12-31 00:00:00,2.0,297.1403,ssp585,Africa,23.990295
2054-12-31 00:00:00,2.0,297.7032,ssp585,Africa,24.553192
2055-12-31 00:00:00,2.0,297.43124,ssp585,Africa,24.28125
2056-12-31 00:00:00,2.0,297.28104,ssp585,Africa,24.131042
2057-12-31 00:00:00,2.0,297.5411,ssp585,Africa,24.391113
2058-12-31 00:00:00,2.0,297.5596,ssp585,Africa,24.409607
2059-12-31 00:00:00,2.0,297.37488,ssp585,Africa,24.224884
2060-12-31 00:00:00,2.0,297.9434,ssp585,Africa,24.793396
2061-12-31 00:00:00,2.0,297.8122,ssp585,Africa,24.6622
2062-12-31 00:00:00,2.0,297.88562,ssp585,Africa,24.735626
2063-12-31 00:00:00,2.0,298.22205,ssp585,Africa,25.072052
2064-12-31 00:00:00,2.0,298.33658,ssp585,Africa,25.186584
2065-12-31 00:00:00,2.0,298.05487,ssp585,Africa,24.904877
2066-12-31 00:00:00,2.0,298.3955,ssp585,Africa,25.245514
2067-12-31 00:00:00,2.0,298.31274,ssp585,Africa,25.16275
2068-12-31 00:00:00,2.0,298.45096,ssp585,Africa,25.300964
2069-12-31 00:00:00,2.0,298.0427,ssp585,Africa,24.8927
2070-12-31 00:00:00,2.0,298.34274,ssp585,Africa,25.192749
2071-12-31 00:00:00,2.0,298.38275,ssp585,Africa,25.232758
2072-12-31 00:00:00,2.0,298.2658,ssp585,Africa,25.115814
2073-12-31 00:00:00,2.0,298.40237,ssp585,Africa,25.25238
2074-12-31 00:00:00,2.0,298.0893,ssp585,Africa,24.9393
2075-12-31 00:00:00,2.0,298.114,ssp585,Africa,24.96402
2076-12-31 00:00:00,2.0,298.68124,ssp585,Africa,25.53125
2077-12-31 00:00:00,2.0,298.52188,ssp585,Africa,25.371887
2078-12-31 00:00:00,2.0,298.63364,ssp585,Africa,25.483643
2079-12-31 00:00:00,2.0,298.83896,ssp585,Africa,25.688965
2080-12-31 00:00:00,2.0,298.7761,ssp585,Africa,25.626099
2081-12-31 00:00:00,2.0,299.20563,ssp585,Africa,26.055634
2082-12-31 00:00:00,2.0,299.24237,ssp585,Africa,26.092377
2083-12-31 00:00:00,2.0,299.1166,ssp585,Africa,25.966614
2084-12-31 00:00:00,2.0,298.88828,ssp585,Africa,25.738281
2085-12-31 00:00:00,2.0,299.2008,ssp585,Africa,26.050812
2086-12-31 00:00:00,2.0,299.03006,ssp585,Africa,25.880066
2087-12-31 00:00:00,2.0,299.1603,ssp585,Africa,26.010315
2088-12-31 00:00:00,2.0,299.43823,ssp585,Africa,26.288239
2089-12-31 00:00:00,2.0,299.3727,ssp585,Africa,26.222717
2090-12-31 00:00:00,2.0,299.40335,ssp585,Africa,26.253357
2091-12-31 00:00:00,2.0,299.43118,ssp585,Africa,26.281189
2092-12-31 00:00:00,2.0,299.68185,ssp585,Africa,26.53186
2093-12-31 00:00:00,2.0,299.91425,ssp585,Africa,26.764252
2094-12-31 00:00:00,2.0,299.35986,ssp585,Africa,26.20987
2095-12-31 00:00:00,2.0,299.72836,ssp585,Africa,26.57837
2096-12-31 00:00:00,2.0,300.03824,ssp585,Africa,26.888245
2097-12-31 00:00:00,2.0,299.9252,ssp585,Africa,26.775208
2098-12-31 00:00:00,2.0,299.98724,ssp585,Africa,26.83725
2099-12-31 00:00:00,2.0,299.81024,ssp585,Africa,26.660248
2100-12-31 00:00:00,2.0,300.05734,ssp585,Africa,26.907349
2015-12-31 00:00:00,2.0,281.63544,ssp585,Asia,8.485443
2016-12-31 00:00:00,2.0,281.11078,ssp585,Asia,7.960785
2017-12-31 00:00:00,2.0,281.13095,ssp585,Asia,7.980957
2018-12-31 00:00:00,2.0,281.53665,ssp585,Asia,8.386658
2019-12-31 00:00:00,2.0,281.5854,ssp585,Asia,8.435394
2020-12-31 00:00:00,2.0,281.65887,ssp585,Asia,8.508881
2021-12-31 00:00:00,2.0,281.01587,ssp585,Asia,7.8658752
2022-12-31 00:00:00,2.0,281.31433,ssp585,Asia,8.164337
2023-12-31 00:00:00,2.0,281.7186,ssp585,Asia,8.5686035
2024-12-31 00:00:00,2.0,281.99982,ssp585,Asia,8.849823
2025-12-31 00:00:00,2.0,282.2123,ssp585,Asia,9.062317
2026-12-31 00:00:00,2.0,282.1795,ssp585,Asia,9.0295105
2027-12-31 00:00:00,2.0,281.9522,ssp585,Asia,8.802216
2028-12-31 00:00:00,2.0,282.28372,ssp585,Asia,9.133728
2029-12-31 00:00:00,2.0,282.1762,ssp585,Asia,9.026215
2030-12-31 00:00:00,2.0,282.14337,ssp585,Asia,8.993378
2031-12-31 00:00:00,2.0,282.15143,ssp585,Asia,9.001434
2032-12-31 00:00:00,2.0,282.69037,ssp585,Asia,9.540375
2033-12-31 00:00:00,2.0,282.3675,ssp585,Asia,9.217499
2034-12-31 00:00:00,2.0,282.5243,ssp585,Asia,9.374298
2035-12-31 00:00:00,2.0,282.6335,ssp585,Asia,9.4835205
2036-12-31 00:00:00,2.0,282.48566,ssp585,Asia,9.335663
2037-12-31 00:00:00,2.0,282.6799,ssp585,Asia,9.529907
2038-12-31 00:00:00,2.0,282.24252,ssp585,Asia,9.092529
2039-12-31 00:00:00,2.0,282.62338,ssp585,Asia,9.473389
2040-12-31 00:00:00,2.0,282.50934,ssp585,Asia,9.3593445
2041-12-31 00:00:00,2.0,282.86856,ssp585,Asia,9.718567
2042-12-31 00:00:00,2.0,283.12393,ssp585,Asia,9.973938
2043-12-31 00:00:00,2.0,282.72864,ssp585,Asia,9.578644
2044-12-31 00:00:00,2.0,282.93112,ssp585,Asia,9.781128
2045-12-31 00:00:00,2.0,283.18332,ssp585,Asia,10.033325
2046-12-31 00:00:00,2.0,283.12286,ssp585,Asia,9.97287
2047-12-31 00:00:00,2.0,283.0412,ssp585,Asia,9.891205
2048-12-31 00:00:00,2.0,283.39117,ssp585,Asia,10.24118
2049-12-31 00:00:00,2.0,283.67615,ssp585,Asia,10.526154
2050-12-31 00:00:00,2.0,283.9822,ssp585,Asia,10.832214
2051-12-31 00:00:00,2.0,283.86136,ssp585,Asia,10.711365
2052-12-31 00:00:00,2.0,283.91818,ssp585,Asia,10.768188
2053-12-31 00:00:00,2.0,283.7225,ssp585,Asia,10.57251
2054-12-31 00:00:00,2.0,283.70068,ssp585,Asia,10.55069
2055-12-31 00:00:00,2.0,283.97522,ssp585,Asia,10.825226
2056-12-31 00:00:00,2.0,283.76416,ssp585,Asia,10.614166
2057-12-31 00:00:00,2.0,284.31433,ssp585,Asia,11.164337
2058-12-31 00:00:00,2.0,284.47495,ssp585,Asia,11.324951
2059-12-31 00:00:00,2.0,284.94415,ssp585,Asia,11.794159
2060-12-31 00:00:00,2.0,284.47906,ssp585,Asia,11.329071
2061-12-31 00:00:00,2.0,284.42767,ssp585,Asia,11.277679
2062-12-31 00:00:00,2.0,284.00436,ssp585,Asia,10.85437
2063-12-31 00:00:00,2.0,284.46378,ssp585,Asia,11.313782
2064-12-31 00:00:00,2.0,284.4201,ssp585,Asia,11.270111
2065-12-31 00:00:00,2.0,284.97913,ssp585,Asia,11.829132
2066-12-31 00:00:00,2.0,284.68686,ssp585,Asia,11.536865
2067-12-31 00:00:00,2.0,284.99405,ssp585,Asia,11.844055
2068-12-31 00:00:00,2.0,285.37793,ssp585,Asia,12.227936
2069-12-31 00:00:00,2.0,285.45474,ssp585,Asia,12.304749
2070-12-31 00:00:00,2.0,285.45514,ssp585,Asia,12.305145
2071-12-31 00:00:00,2.0,285.14197,ssp585,Asia,11.991974
2072-12-31 00:00:00,2.0,285.36264,ssp585,Asia,12.2126465
2073-12-31 00:00:00,2.0,285.4244,ssp585,Asia,12.274414
2074-12-31 00:00:00,2.0,285.257,ssp585,Asia,12.106995
